comment_text,toxic,lang
"Tu invece sei una pila di merda dalla taglia enorme e sei il    drone di Friedrichstraccio   . Sei un patetico buffone ed un pagliaccio ingorante che vomita saccenza dall alto del suo essere una capra dal cervello vuoto ed una merda secca. Mantieni il profilo basso e zittisci. Muto ed occhi a terra ! Hai goduto della mia protezione ma la pacchia è finita, schiaffatelo bene in testa. Hai finito di rompermi il cazzo !",1,it
"Aaccchiii??? Quello, insieme al bugiarda sono gli unici epiteti che mi fanno inc... per il resto, puoi dirmi tutto, capace che sia vero..MapiVanPelt (msg) ",1,it
"ma che ti prende? hai letto bene l incipit? tu hai scritto dell intossicazione acuta non dell intossicazione, allora io ho precisato. ma che ciai? ",0,it
E  che ti ho visto votare contro perché ti dilungavi. Qua non va di moda... dilunghiamoci solo tra noi... ;) tra noi intendo anche Guido... ora. Ciao! Xinstalker (心眼) (msg) ,0,it
"E come dici tu, ridi pure se ne hai voglia. Ripeto che i comunicati ufficiali parlano. Poi Zenga avrebbe potuto anche dire una c*****a, che ne sai?",0,it
Appunto xò evidentemnte Sbazzone aveva voglia di rompere i co.....ni come del resto si capisce a leggere le altre discussioni in questa pagina!!!!!!!!!!!!!!! SBAZZONE prima di rompere informati tu stesso!!!!!!!!!!!!!!! Poi se è sbagliato ben venga la correzione. Utente:Alescan ,1,it
"Ciao. Ho annullato la tua modifica perchè la dimensione dei testicoli non è fissa ma varia da individuo ad individuo. Se vuoi, comunque, puoi mantenere il collegamento con la voce ŧesticoli, non ho problemi nel mantenerla. Ciao, buon lavoro. HanIell29 (msg) ",0,it
"Non mi tentare Adert, per una tua barnstar potrei uccidere ... Scherzo ovviamente. Fino a fine agosto sono ancora in una situazione di difficoltà ad accedere ad internet, perciò le voci le farò come posso. Finite le voci tornerò agli stub e, come dice Aplasia, il lavoro sporco non finirà mai! Ciao. Frivadossi (msg) ",0,it
"  Quindi secondo te io mi diverto a colpire te???   Ho detto che non presti attenzione all oggetto, cioè alle modifiche che fai, mentre l unica cosa che fai è dar aggettivi al sottoscritto (soggetto)...anche nell ultima risposta della voce non parli, non ne hai mai parlato.    What    il pazzo profeta dell ",0,it
Ciao si concordo con te! Ma quelle Che voulions dire e Che e si femminile e haï ragione ma conosco tanti Che hanno sto nome e sn maschi pk e diventato bisex adesso esempi lois Anvidalfarei lois irsara guard à su Facebook lois low Ciao grande e poi ho riguardato su un sito francese e un nome misto quindi questa pagina di Wikipédia e da modificare davvero! Scrivi prénom lois e leggi vedrai cs d iconoclaste io sn un grande e so tutto e la tua stronzata non posso accent tarda su Wikipédia tonto,1,it
"Che quel signore, che si ispirava al dittatore Mussolini, sia esistito non ci sono dubbi. Di quel grossolano professore che portava avanti cause regolarmente perse non me ne frega un bel niente. Per cui, egregio utente non registrato che si può firmare come desidera, non capisco perchè Lei mi tiri in ballo. Non mi importa nulla di lei, dei disgustosi fascisti o delle teorie che nulla hanno a che fare con l economia. Si tratta solo di immondizia ",1,it
"Grazie, farò del mio meglio... nel frattempo non è conosci un template da inserire tra una sezione e l altra dell articolo per dire  lavori in corso , ho cercato negli aiuti ma non ho trovato nulla. Hellraiser (msg) ",0,it
"Caro Windino, dalla voce a me pare sufficientemente chiaro. Se non lo è, ti prego di aggiornarla tu stesso. Qui trovi una fonte. Altrimenti il tuo intervento potrebbe apparire meramente dannoso.Avversarīǿ - - - >(MSG) ",0,it
"No! Il punto è che devi avvicinare le palpebre, serrare le labbra, piegare pollice, anulare e indice. Vestire come un presbiteriano scozzese, calzare i raybanz. E ricevi una pacca sulla spalla da me. Pequod76(talk) ",0,it
incipit abnorme? nella pagina degli Stati uniti il paragrafo di introduzione a 39 righe e quella dell Etiopia ne ha 39 di righeFerdi tal (msg) ,0,it
"Grazie.. ma alla fine ci voleva solo un attimo a farlo, scopiazzando! ;P Quanto al vaglio: No, dai.. vi prego.. le immagini così sono proprio orrende..",0,it
"il buon senso non lo usate voi. siete voi i veri vandali prima o poi vi citeranno in giudizio...vi arrogate il diritto di cancellare ciò che non vi fa comodo, questo non lo si fa nelle democrazie ma solo nelle dittature. di questo passe metamedia vi distruggerà in breve tempo.",1,it
"Persino alcuni degli Otto Re sono creati dai fan. Per le informazioni che becchi su internet ricordati di mettere il link della pagina in nota. Zoro1996 (msg) 12.37, 28 feb 2016 (CET)",0,it
P.S.: Aggiungo di aver trovato informazioni anche sul sito  mille anni di storia della scienza  ma non so se è possibile citare questa fonte.,0,it
Spero che Kosovo non esista più. Il vero nome di quella nazione è DARDANIA e i cittadini si chiamano DARDANI.,0,it
Ha autorizzato la cancellazione della pagina relativa al più importante progetto etnomusicale - etnografico del Sud Italia. La richiesta di cancellazione di questa voce è stata una idiozia di qualche utente ignorante.,0,it
"...è decisamente ridicola. Capisco che la morte sia stata un episodio rilevante, ma non sarebbe meglio dire un attimo prima che cosa pensava e che contributo ha dato per la nascita della scienza moderna (notevole, specie in astronomia). Oltre che sminuire il valore del personaggio, un introduzione del genere sembra un accusa e spero che mi diate ragione se dico che su un encicopedia   neutrale   queste robe devono essere evitate come la peste! 87.5.182.",0,it
"Non credo proprio, i profili prfessionali del contratto EPR (enti pubblici di ricerca) prevedono i profili di collaboratore amministrativo o tecnico (senza aggiungere non- laureato), di funzionario amministrativo, di tecnologo caledonia 15 apr 2009",0,it
"Chi avrà la pazienza e la serietà per leggere tale testo, noterà subito come esso sia invece perfettamente congruo a questa voce, soprattutto in confronto alla massa di idiozie che sono state scritte in certi paragrafi (le VERE idiozie propagandistiche!). Chiedo dunque che questo collegamento non sia cancellato, altrimenti inizierò a battermi per la cancellazione immediata di questa INTERA VOCE! Grazie! Winged ",0,it
"Falso,   genio  : la pagina non è bloccata. Informati meglio la prossima volta o ritenta, sarai pià fortunato ;)           ",0,it
"Sperando di non abusare del tuo tempo ti chiedo di aiutarmi a capire anche questa cosa: comprendo che il tema sia quello della ricerca dell equilibrio, tuttavia questa voce vedo che richiama, attraverso collegamenti, sia termini ed allocuzioni quasi specialistici (passaggio a livello, casa cantoniera, fermata, dirigente locale) sia parole di uso comune (Italia, ferrovia) rispetto alle quali difficilmente si è profani... la domanda è: hai qualche regoletta aurea da consigliarmi? Ho visto la sezione da Te  lavorata , peraltro, e la trovo ineccepibile.Ale Sasso (msg) ",0,it
"Ti suggerisco la soluzione più rapida, che richiede pochi copia/incolla: crea una pagina con un titolo di questo genere: Discussioni utente:Angelo.1961/2007 quindi nella stessa pagina copi i vari wikilink agli archivi esistenti (Discussioni utente:Angelo.1961/Marzo 2007 e così via) così le hai raccolte sbrigativamente insieme e nella discussione principale ti basta un link solo (cioè 2007) al posto di tutti quelli attuali. Ti va bene? Ciao,    Kal    -    El    ",0,it
"ciao jollyroger... sono veramente seccato -)... io cerco di salvare una voce (epinfrai, visto l andazzo non sono intervenuto sugli altri pifferai) e non mi caga nessuno... tu cambi idea e montagne di utenti ti seguono e solo sulla fiducia... direi che non è giusto per niente... e tra l altro tu manco li hai sentiti suonare...",0,it
"Leggo cose incredibili, in questa discussione. Evidentemente, in materia di omosessualità le idee della Binetti rispecchiano perfettamente il pensiero comune. Qualsiasi persona minimamente esperta di psicologia sa benissimo che l omofobia non è una fobia, ma appunto l espressione acuta di un modo di pensare, di un atteggiamento mentale e culturale. Certamente ci sono anche omofobi che hanno un vero e proprio atteggiamento fobico, una paura del diverso che affonda radicalmente nell inconscio. Ma l omofobia non può essere ridotta a un fenomeno da lettino dello psicanalista. E  un fenomeno sociale e culturale. Poi leggo addirittura che finchè non si dimostrerà che l omosessualità non fa male alla società, sono legittime le  obiezioni  contro gli omosessuali...e non bisogna nemmeno parlare di omofobia! Roba da matti. E chi si preoccupa invece di dimostrare che l eterosessualità fa bene? Siamo ancora a questo punto, qui, dove dovremmo occuparci di fare cultura e invece dimostriamo così palesemente la nostra arretratezza mentale? ",0,it
" inequivocabilmente autorevoli, cioè riconosciuti capisaldi ripsetto all argomento trattato  sei fuori! ci sono dei testi assurdi inseriti...certo mi sono iscritta perxhe  era da tempo che volevo farlo, e ci tebnevo ad inserire quelle voci e anche altre cose, ma tu mi hai bloccato con il il tuo insindacabile giudizio, checche  tu ne dica, ma se ti senti forte va bene cosi...contento te! ElenaFlaminia (msg) ",1,it
"Benissimo, grazie -) nel frattempo c è stata un po  di animazione sul , che capisco possa piacere meno rispetto alle nuove tecnologie testé varate, ma non è di alcun fastidio ove venisse usato correttamente, e sono certo che un admin cancellerebbe lo stesso, senza difficoltà, una pagina su cui fosse apposto a ragion veduta. Dunque manca una buona ragione, che veda io, per eliminarlo g · ℵ (msg) ",0,it
"Alla faccia delle disquisizioni pseudo-filosofiche, è una semplice immagine. Prendiamola per quello che è, punto. Non vi piace? Beh, morto un papa se ne fa un altro, al diavolo lo screenshot. Evangelion0189 (msg) ",0,it
"Spider, ti consiglio di piantarla perche sei al limite dell attacco personale. Non mi conosci e non puoi valutare la mia buona fede. Ho scritto anche io in precedenza che il commento può essere estrapolato senza mettere la citazione, ma hai volutamente ignorato la mia richiesta. Già adesso la sezione  Critiche  risulta eccessivamente grande. Basta mettere le rspettive posizioni IMHO.    PacoSoares    - Let s ",0,it
"mi firmo globulo, mi sembra di essere tornato all inquisizione..., stroncare tutti gli utenti jimdo mi sembra una fesseria grande come uno stadio, un pò come se un italiano delinque e di conseguenza tutti gli italiani vengono messi in galera...., cè un rimedio ? la lapide è accertato che esiste, come dall articolo del cicap che hai messo, boscolo la trovata, o ri-ritrovata visto che cè la foto e relativo articolo del 1975 apparso sui quotidiani..., quindi torno a chiedermi... se uno del cicap dice che non cè riscontro... diventa legge anche se poi la verità è altra ?",0,it
"E no, porco giuda! L obiettivo non deve essere allontanare la gente dalle voci, e di certo non è l obiettivo mio e del progetto Guerra; ovviamente non rispondo per altri. Vuoi lavorare? Le voci sono lì, però non prestarti ad una logica gratuitamente denigratoria (non degli utenti, non è da te) e fai quello che sai fare bene. Ricorda, sei sempre dei nostri, e noi facciamo voci, non chiacchiere. Pigr8 ...libertà è partecipazione! ",1,it
"Mi chiamo Antetomaso Antonio Francesco Abito a Soleminis (ca) in via monte Arrubiu n 60 ; sono uno dei marinai della capitaneria di porto di Genova che contribuirono a quel salvataggio. Facevo parte di un gruppo mandato con la motovedetta ( Noi non facevamo parte dell equipaggio, ma eravamo in forza in capitaneria nell ufficio leva) sulla diga foranea e fummo coloro che manualmente tiravano quella fune, fino a quando non successe quella disgrazia. Noi marinai non non indossavamo neanche un giubbotto di salvataggio. Come al solito ci fu data una pergamena, e non veniamo neanche menzionati. Io a causa di quel salvataggio fui ricoverato con una pleure che mi tenne in ospedale per un bel periodo. Mi fu riconosciuta come causa di servizio con una pensione che mi fu liquidata in una unica soluzione di Lire 170.000 (centosettamila lire) Mi farebbe piacere che questo dato venisse messo in evidenza",0,it
"Ciao. Leggo che fai parte del progetto Reggio Calabria. Ti notifico che vogliono togliere dalla Vetrina la voce Reggio Calabria ().Sarebbe opportuno un tuo intervento in votazione difendendo la vetrina (e se vuoi e puoi, anche un tuo apporto migliorando la voce).LittleTony (msg) ",0,it
"Koji, penso sia riferito al fatto che noi possiamo aprire il link ma non vedremmo comunque eventuali azioni da oversight che fossero presenti. Come ho detto se qualcuno non si fida né di Vito né di M7 può chiedere a qualunque steward.    Rupert Sciamenna    qual è il problema? ",0,it
"faccio un esempio stupido, creo la voce di una locanda chiamata Ristorante Massimo Ciofeca: se non dimostro che la locanda, esistente da secoli, è famosa in tutto il mondo perchè Napoleone Bonaparte vi firmò la costituzione, Togliatti e De Gasperi arrivarono ad un accordo che è finito sui libri di storia eccetera la voce va cancellata prima di subito perchè faccio pubblicita a quello che è un ristorante e questo giustificherebbe la creazione, da parte della multinazionale McSkifezz, di voci per farsi pubblicità, con il risultato che it.wiki da enciclopedia diventerebbe un sito di sola pubblicità.. in poche parole, coraggio, rifinisci la voce, hai sette giorni di tempo per scongiurare la cancellazione, più mesi per eventualmente farla ripristinare se venisse cancellata.. 93.32.244.",0,it
"e poi modificate le storie dei personaggi famosi...scritte ovviamente non da loro ma da fan,per renderle piu  credibili...senti se vuoi aiutarmi bene anche perche  se no te la faccio scrivere ogni giorno da un mio fan ,ogni giorno uno diverso,ogni giorno con un nome diverso...finche non troviamo la quadra!E SCUSA agli altri tra un po  gli scrivete la nota voi a me non date neanche una dritta...",0,it
"Volevo mettere   Gomer Pyle  , ma pensavo che non avresti capito.    JollyRoger    ۩ lo sceriffo  oh, guarda che scherzo, non sei grasso e non sei tonto... la frase seguente è falsa la frase precedente è vera E mo  trovami il fondo di verità    JollyRoger    ۩ lo sceriffo ",0,it
"Fai un controllo qui e dimmi se ti piace il risultato. A margine, ho effettuato una modifica nei template e , sì da permettere la categorizzazione automatica quando tu inserisci una X nel template () ed evitare di scrivere le categorie in fondo.         L aggiunta che ti ho suggerito andrebbe fatta nel template dei confini di ogni nazione. Poi nella voce della singola nazione aggiungi una X in coda al template.        ",0,it
"È una voce talmente del cazzo - personalmente l avrei segata - che è normale che ciascuno ci scriva quello che vuole o quello che sente dire nel suo rione. Sta diventando una palestra per i troll, o poco meno. Se non di più ... ;-) ",1,it
"Non ho trovato altre notizie, per ora, se non il nome così come l ho citato, che figura sulle locandine. Ma sto facendo ricerche, spero di riuscire a sciogliere l arcano... ",0,it
"Non c era nulla di ironico, solo che mi ero dovuto assentare prima di poter votare anche dall altra parte. Saluti ",0,it
"Ciao, ho visto che hai rimosso dello spamming. Non è il primo e non sarà l ultimo sulla voce Piercing. Io sarei per inserire il template Linkwar, che ne pensi? Il Passeggero -      amo sentirvi      ",0,it
"Non vorrei dire una ca**ta troppo grossa, ma secondo me il vantaggio è che è raro che un elezione finisca con più di 1/3 dei voti nella sezione contro. Quindi i 2/3 tenderebbero a conservare un numero congruo di pro senza rendere  troppo facile  l elezione, considerando anche la possibilità di  fregarsene  di votare (pro o contro) un candidato che non interessa. Comunque le ultime due elezioni che non hanno raggiunto il quorum sono state avviate in un periodo in cui di solito la   ggente   è in vacanza: non mi pare il caso di  allarmarsi  proprio ora.    -1    .jhc. ",0,it
Accidenti... ogni volta puntuale e ricco di informazioni. Le userò con molto piacere.Ale Sasso (msg) ,0,it
"Ho rimosso la seguente modifica: 10:15, 26 lug 2008 87.8.18.54 (discussione) (39.766 byte) (→La visione religiosa) dal momento che la letterea citata è chiaramente riportata nella voce sotto, l utente anonimo non ha letto chiaramente per intero la voce. Gazal Cotre (msg) ",0,it
"Ciao Rosco, Grazie per aver corretto i wikilink al socket (hardware) dei nuovi articoli sui socket Intel a AMD. Non sapevo del doppio significato, ti prometto che gli articoli che mi restano cerchero  di scriverli già corretti.Luca Detomi 11:09, ott 6, 2005 (CEST)",0,it
"Ti segnalo un malato mentale in English wiki che per tutto il giorno agisce in questo modo diffondendo falsità contro utenti italiani: trattasi di en:user:AlasdairGreen27 che vuole controllare articoli come en:Istrian exodus, en:Foibe massacres e altri spingendo POV anti-italiani. Ti chiedo di avviare la procedura per un controllo CU e porre questo avviso nella sua p.u. quindi avviare identica procedura per en:user:DIREKTOR sempre clone di en:user:No.13. Io non conosco l inglese come te e non capisco le istruzioni di questa pagina o quest altra pagina. Puoi intervenire pure qui. 11 lug 2008",0,it
"Ciao, qui occorre cancellare campo oggetto, perché traslitterando dal greco è una bestemmia. Ciao. 5.170.106.",0,it
"Vorrei chiederti se sei sempre tu che dopo aver effettuato prima questa modifica in Stato etico, sei poi intervenuto da IP sloggato? Giusto per capire, nel caso mi trovassi coinvolto in un altra edit war come quelle in Eticità o in David Bowie. Zontic0 (msg) ",0,it
"Ciao, forse può esserti utile una piccola informazione. Di solito non cancelliamo mai quello che abbiamo ; in caso di modifiche, o ripensamenti, usiamo lo   srike   (). Buona giornata    Gac    ",0,it
"in che senso renderla neutra? Si tratta di un ciarlatano, uno che non é mai davvero stato assunto come oncologo, uno che sproloquia di tesi antiscientifiche ed é stato giudicato e condannato per omicidio colposo e truffa e radiato dall’ordine dei medici. Questi sono fatti, non si tratta di neutralitá. Un tribunale lo ha riconosciuto colpevole. Il mio unico dubbio é che la pubblicitá negativa sia comunque pubblicitá. Perché fin che si tratta di cagate tipo bigfoot, fantasmi ed omeopatia, pazienza, ma questo é un omicida truffatore che bivacca sulla disperazione dei malati di cancro, che é un po’ diverso. Un truffatore omicida che ruba soldi ai malati terminali che voce neutra puó avere? ",1,it
"Carino il ping ;) scusa se non ti rispondo come vorrei ma sono ancora più stanco ed influenzato di ieri... : e sai com è, quando non si riescono a dire le cose intelligenti in modo altrettanto intelligente, è meglio tacere ):: cmq so benissimo che qui è  pubblico  come tutta (o quasi) la rete, ma è anche un tuo luogo privato in cui io ospite faccio quattro chiacchiere CON TE. Voglio vedere in base a quale netiquette qualcuno si immischia nei discordi altrui... che poi lisentano è un altro discorso, e che li capiscano è tuttaltro problema: da quando in qua le pecore ascoltano i lupi che cantano alla luna? ) ROTFL : in fin dei conti potremmo anche stare parlando in un codice tutto nostro... ):: ::Ps: ti risulta che sui forum e la gerarchia .it o  in altri ambienti in rete, è convenzione che i nuovi messaggi sulle pagine di discussione vengano inseriti in basso, dopo tutti gli altri ??? Al max le risposte ai post... se non sono ancora vittima di attacco di meningite acuta.",0,it
"Salve prima del blocco avevo scritto la pagina dei Mourstache prawn, ed era stata proposta alla cancellazione perchè non raggiunge il minimo di enciclopedicità! ora al mio ritorno volevo aggiornare la pagina (che era stata cancellata perchè non raggiungeva i 2 album) perchè ho trovato che il gruppo ha 1 album studio e 1 raccolta e quindi 2 album (il minimo) entrambi con distribuzione nazionale, case discografiche nazionale e addirittura la raccolta con distribuzione di XL di Repubblica. Ma nel fra tempo la pagina è stata cancellata e non posso più scriverla come faccio a scrivere cosi raggiunge il minimo di enciclopedicità????? GrAZIE",0,it
"E no! lo sai che la pagina di  deficiente  è pieno di disinformazione? Termini usati a caso senza conoscerne il vero significato, parole messe lì tanto per, eh no! Allora facciamo prima ad eliminare la pagina, io non accetto questo tipo di articoli",0,it
"Spero che tu non legga in questo saluto precedente e nella mia autopresentazione una purchè minima accusa a te personalmente. Per me è normale, se mi è possibile, cercare di capire cose di coloro con i quali parlo. Il fatto che tu studi a Ferrara mi ha fatto piacere. Io ci torno appena posso. Ma, dei ferraresi, non accetto tutto. Tu non lo sei. Nulla ti legava ai mangiapreti, anche perchè, per essere chiaro, dicendolo, pensavo alla storia politica di Ferrara, e, anche, ad un certo intercalare odioso di alcuni vecchi ferraresi, che avrai notato, se ci vivi. Alcuni, senza farci caso, come normale intercalare, dicono:   porco....  ,   porca...  , cioè bestemmiano senza nessuna necessità. Il mio confrontarmi con te, infine, si riferiva al dicorso al quale fai riferimento nella risposta, che comunque leggo anche senza il tuo riferimento esplicito. Ciao.Lungoleno (msg) ",0,it
"Sono d accordo con Castagna, secondo me il paragrafo va cancellato, non aggiunge nulla di di inerente all articolo, anzi, sembra solo di parte. ",0,it
Stupido scherzo di questo ip che aveva cambiato il nome  Camillo  in  Camilla  ed il sesso da maschio a femmina.,0,it
"Una piccola precisazione: le mie vogliono essere critiche costruttive, che spero un giorno potrai ricacciarmi in gola con un comportamento strabiliante e degno dell adminship. Rimboccati le maniche. ;) Sannita -   L admin (a piede) libero   ",0,it
"Oltretutto hai compiuto dei disastri anche sui contenuti, fregandotene delle differenze hai sbagliato buona parte dei nomi. Tanto chissenefrega dei contenuti no? Mica stiamo qui per quelli... Xinstalker (msg) ",0,it
" Ma mi sa tanto che sei tu a non sapere le cose, visto che stiamo parlando di un europeo e non di un mondiale, caro 79.51.25.214. E poi impara l italiano prima di scrivere.Giammy (msg)",0,it
"RIBADISCO, E  UN PAPA DI MERDA! SIAMO NELLA DISCUSSIONE NO? PER QUALE MOTIVO TOGLIETE I MIEI PUNTI DI VISTA? GUERRA AL VATICANO, MORTE AL PAPA!",1,it
"dannate cimici! Eggià... sono rimasto sorpreso anch io ) È una cosa utilissima, specie per chi è un po  smanettone. L unico problema è che con Chrome non riesco a debuggare il codice caricato così, ma con Firefox+firebug funziona tutto bene. Ciao, Salvatore Ingala (conversami) ",0,it
" il banner è stato tolto giustificando la ragione, ed è un banner che da una nota, assurda, basta andare online... toglilo che si fa brutta figura. 95.237.140.",0,it
"CARO DOTTOR BOLLORE, DEVI CERCARE DI CAPIRE CHE I CONTENUTI ALL INIZIO DELLA VOCE URTANO PROPRIO QUANTO POTREBBE URTARTI A TE UNA BELLA BOTTA IN TESTA..(che ti ci vorrebbe proprio)...RAGIONA, CRETINO",1,it
"Penso sia dovuto il fatto che la metrologia è utilizzata, quindi appartiene all ambito, anche nelle Tecnologie e scienze applicate. Però, a doverlo inserire in solo uno dei due (altrimenti di ripetizioni ce ne dovrebbero essere tante, non solo questa), direi che è più adatto Scienze matematiche, fisiche e naturali, come vedo che nel frattempo è già stato fatto. 79.20.148.",0,it
"Non stiamo disquisendo se la famiglia, non esista, se sia importante o non lo sia: semplicemente in una pagina dove si parla di organizzazioni criminali generiche (ripeto: mafia, camorra, ndrangheta, se leggi si parla anche di organizzazioni straniere) non ha senso inserire realtà  locali . ",0,it
"Scusa, Delfort, potrei conoscere i motivi del massacro cui hai sottoposto la mia voce in questione, a partire dal titolo? Detto titolo, ripreso dal frontespizio del libro, è esattamente con le maiuscole indicate qui sopra, e non tutto-minuscole. E tutto il resto della voce? Perchè? Baburkhan (msg) ",0,it
"E sì, mi hai   bruciato   sul filo di lana ... )) questo messaggio di errore invece non l ho capito molto ... ",0,it
"Ciao, ho messo in cancellazione immediata la voce su un giovane calciatore che hai appena creato. I criteri per sportivi parlano di almeno una presenza nella massima serie, non so in che serie sia la Canavese ma direi che siamo molto lontano dai criteri. Ciao. ArtAttack (msg) ",0,it
"Prima che bloccassero la talk, prima che bloccassero la UP, ho scritto in UP come la penso. Chi sta via per 12 mesi e poi torna per dare un voto non è un problema. Il problema è chi in 12 mesi partecipa a 60 votazioni e nient altro. La prima è un eccezione più che sopportabile, la seconda è trolling. Ovviamente IMHO ) Ciao      Jalo      ",0,it
"Ciao Claudio, vorrei avvisare tutti i revisori della voce sui the Who che, a meno di nuovi suggerimenti, tra un paio di giorni vorrei chiudere il vaglio e proporla per la vetrina. ",0,it
"Ci tenevo a ricordarti - semplicemente - che so il tipo di persona che sei. Quello che fai. Come ti muovi. Potrai anche indossare una maschera, ma non inganna tutti. E prima o poi il tuo vero  te stesso  salterà di nuovo di fronte agli occhi di tutti. Gatto Nero - (...quello  culo ...)  Suona di minaccia... -) ",1,it
Idem. (se un giorno o l altro ci interesseranno le statistiche sugli stub le faremo fare a un bot). MarcoK (msg) ,0,it
"PS occhio alle tabelle delle partenze, dev essere  a  e non  da . Riciao e comunque grazie per l impegno. ",0,it
"Il razzismo è iniziato nell 800 da parte dei bianchi. Il principale partito razzista americano è il Ku Klux Klan, che è tutt ora attivo. Il KKK è stato fondato nel 1856 in Louisiana, ponendosi l obiettivo di dare un futuro ai bianchi in America, salvandoli dal mischiarsi con altre razze. Ufficialmente il Klan ha abbandonato la clandestinità e la violenza, scegliendo una più democratica lotta politica. Dopo questo cambio di linea politica, in America, si sono formati una miriade di gruppi che si rifanno all ideologia e al folklore nazista, come il   WAR   (White Aryan Resistance), il circuito del White Pride World Wide e l American Nazi Party. Attualmente i pregiudizi razziali verso le persone di colore sembrano superati, mentre diverse manifestazioni di odio sono accadute nei confronti degli ispanici e dei musulmani.",0,it
